metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
187.0,concrete_lexicon_density_per_100w,1.0911925175370227,1.1322490073034204,0.9129470194501519,0.9079035282175297,средняя,1.0520832153656245
188.0,abstract_to_concrete_ratio,7.739130434782608,17.058492033834835,11.285106382978723,0.6996678577003127,высокая,7.477933261571582
189.0,sentence_abstractness_mean,0.5431034482758621,0.5512939609981765,0.22216958716958723,0.9073313032490571,средняя,0.5403394577499723
190.0,sentence_abstractness_std,0.45552095000101667,0.43934189659574674,0.05692528717346507,0.7910631307645424,средняя,0.4811183039028093
191.0,lexical_density_content_share,0.7562744004461796,0.7589402349288024,0.05002537841022381,0.8687338299047906,средняя,0.7543547904831063
192.0,mean_word_length_chars,6.549631190727081,6.584374952500031,0.6078003938448031,0.8658422778635818,средняя,6.550228525052326
193.0,median_word_length_chars,6.0,6.4,1.0,0.7759563714502198,средняя,6.0
194.0,mean_sentence_length_tokens,23.650793650793652,22.460443500326377,6.468648648648649,0.8937189048838097,средняя,21.82233407904549
195.0,median_sentence_length_tokens,20.0,19.677777777777777,6.0,0.9577074656873884,средняя,19.0
196.0,sentence_type_colon_share,0.14606741573033707,0.1576364259742966,0.10950080515297905,0.9591982737194649,средняя,0.1575316927665921
197.0,sentence_type_dash_share,0.3181818181818182,0.32360133209193864,0.11763586180641478,0.9244874059140972,средняя,0.3131991051454139
198.0,sentence_type_parenthesis_share,0.21637426900584794,0.25142953770573606,0.21261134552273794,0.8742465796209316,средняя,0.2483221476510067
199.0,sentence_type_quote_share,0.24342105263157895,0.26679728034770606,0.20904761904761907,0.9538242442135771,средняя,0.2632363907531693
200.0,pos_at_3_VERB_share,0.15217391304347827,0.1572426278645164,0.057142857142857134,0.8572144097855267,средняя,0.16158127038956055
201.0,pos_at_4_ADJ_share,0.1527777777777778,0.1567260864900586,0.05380794701986755,0.8633356779025503,средняя,0.1537116206762534
202.0,pos_at_1_NOUN_share,0.2018348623853211,0.20750157086481835,0.0966648831817371,0.8261538259865957,средняя,0.20813888370356542
203.0,pos_at_2_NOUN_share,0.3783783783783784,0.38971722523865515,0.11001461988304095,0.9138207575669335,средняя,0.38056450085243415
204.0,pos_at_3_NOUN_share,0.373046875,0.3600842972809601,0.09180477619731181,0.9214248658543251,средняя,0.3607752830550758
205.0,pos_at_4_NOUN_share,0.33707865168539325,0.34488597512230174,0.06984019041142464,0.8418489700640361,средняя,0.34123591138748544
206.0,pos_at_1_VERB_share,0.07317073170731707,0.0767774708001621,0.04978354978354978,0.8191087011741557,средняя,0.076162030987493
207.0,pos_at_2_VERB_share,0.10714285714285714,0.11282555069925206,0.058495945825536855,0.8808997238606417,средняя,0.11460503883311234
208.0,pos_at_4_VERB_share,0.1676300578034682,0.16527085084855866,0.09003850661309225,0.961314104067012,средняя,0.16673144189661873
209.0,pos_at_1_ADJ_share,0.15819209039548024,0.16546401215166376,0.07000553403431102,0.8114783240924839,средняя,0.1635243606496173
210.0,pos_at_2_ADJ_share,0.15384615384615385,0.16137439832000539,0.06813142511590406,0.8139413594367017,средняя,0.15987876491759803
211.0,pos_at_3_ADJ_share,0.13679245283018868,0.1536341258896849,0.07878151260504201,0.8589345180321234,средняя,0.14200729226635964
212.0,pos_pattern_VERB_ADJ_ADJ_share,0.0,0.0015660413186402895,0.0,0.0,средняя,0.0009595087315294569
